ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,ROI
781508,24/08/2017,24/08/2017,936.0,116397.0,30-34,F,63,68,64,5040,1,1.440000057,1,0,0.01984126984126984,1.440000057,0.0
781556,24/08/2017,24/08/2017,936.0,116405.0,30-34,F,32,37,36,1772,0,0.0,1,0,0.0,0.0,0.0
781559,18/08/2017,18/08/2017,936.0,116405.0,30-34,F,32,38,34,1783,0,0.0,1,0,0.0,0.0,0.0
781606,18/08/2017,18/08/2017,936.0,116413.0,35-39,M,20,21,24,8200,3,3.919999957,1,0,0.036585365853658534,1.3066666523333332,0.0
781690,18/08/2017,18/08/2017,936.0,116427.0,45-49,F,26,28,30,115896,38,49.44000006,1,0,0.03278801684268655,1.3010526331578949,0.0
781811,18/08/2017,18/08/2017,936.0,116447.0,35-39,F,16,17,22,10186,1,1.230000019,1,1,0.0098173964264677,1.230000019,81.30081175226388
781857,18/08/2017,18/08/2017,936.0,116455.0,30-34,M,20,21,24,9134,3,4.180000067,2,0,0.032844317932997594,1.3933333556666667,0.0
781858,18/08/2017,18/08/2017,936.0,116455.0,30-34,M,20,25,22,3385,1,1.440000057,1,1,0.029542097488921712,1.440000057,69.44444169560197
781907,19/08/2017,19/08/2017,936.0,116463.0,45-49,F,21,27,23,1314,0,0.0,1,0,0.0,0.0,0.0
781928,19/08/2017,19/08/2017,936.0,116467.0,30-34,M,18,21,22,2916,0,0.0,1,1,0.0,0.0,0.0
781929,20/08/2017,20/08/2017,936.0,116467.0,30-34,M,18,21,21,6142,1,1.330000043,1,0,0.0162813415825464,1.330000043,0.0
781950,20/08/2017,20/08/2017,936.0,116471.0,30-34,F,20,26,21,1984,0,0.0,1,0,0.0,0.0,0.0
781999,20/08/2017,20/08/2017,936.0,116479.0,30-34,M,24,30,29,9142,3,3.749999881,1,0,0.03281557646029316,1.2499999603333334,0.0
782001,20/08/2017,20/08/2017,936.0,116479.0,30-34,M,24,30,28,5475,2,2.730000019,1,1,0.0365296803652968,1.3650000095,36.63003637510231
782022,20/08/2017,20/08/2017,936.0,116483.0,30-34,F,18,24,20,8254,2,2.320000052,1,1,0.0242306760358614,1.160000026,43.103447309750315
782026,21/08/2017,21/08/2017,936.0,116483.0,30-34,F,18,24,20,5704,1,1.320000052,1,0,0.01753155680224404,1.320000052,0.0
782130,21/08/2017,21/08/2017,936.0,116501.0,30-34,F,16,18,21,7301,0,0.0,1,0,0.0,0.0,0.0
782134,21/08/2017,21/08/2017,936.0,116501.0,30-34,F,16,19,21,37873,5,6.169999957,1,1,0.013202017268238586,1.2339999914,16.207455542450663
782135,20/08/2017,20/08/2017,936.0,116501.0,30-34,F,16,20,17,25267,4,4.940000057,2,1,0.015830925713381093,1.23500001425,20.242914746184994
782171,20/08/2017,20/08/2017,936.0,116507.0,30-34,F,30,31,32,535,0,0.0,1,0,0.0,0.0,0.0
782180,19/08/2017,19/08/2017,936.0,116509.0,30-34,M,29,34,30,3396,0,0.0,1,0,0.0,0.0,0.0
782219,19/08/2017,19/08/2017,936.0,116515.0,30-34,M,26,27,32,977,0,0.0,1,0,0.0,0.0,0.0
782228,19/08/2017,19/08/2017,936.0,116517.0,40-44,F,63,64,66,12318,5,6.340000153,1,1,0.040591005033284625,1.2680000306,15.7728702818219
782242,19/08/2017,19/08/2017,936.0,116519.0,30-34,F,28,34,31,4783,1,0.860000014,1,0,0.02090738030524775,0.860000014,0.0
782275,19/08/2017,19/08/2017,936.0,116525.0,30-34,F,29,31,30,6475,1,1.350000024,1,0,0.015444015444015444,1.350000024,0.0
782337,20/08/2017,20/08/2017,936.0,116535.0,45-49,F,16,18,19,104578,29,39.25000095,1,1,0.027730497810246894,1.3534483086206897,2.5477706389711563
782407,20/08/2017,20/08/2017,936.0,116547.0,45-49,F,10,12,11,33664,11,12.51000035,1,0,0.03267585551330798,1.137272759090909,0.0
782443,20/08/2017,20/08/2017,936.0,116553.0,40-44,F,20,25,24,979,0,0.0,1,0,0.0,0.0,0.0
782541,20/08/2017,20/08/2017,936.0,116569.0,40-44,F,28,29,30,7337,3,4.079999924,1,0,0.04088864658579801,1.3599999746666667,0.0
782587,18/08/2017,18/08/2017,936.0,116577.0,30-34,M,10,13,16,2499,0,0.0,1,0,0.0,0.0,0.0
782647,18/08/2017,18/08/2017,936.0,116587.0,40-44,F,27,33,30,11244,3,4.550000191,1,0,0.026680896478121666,1.5166667303333332,0.0
782658,23/08/2017,23/08/2017,936.0,116589.0,30-34,M,15,17,19,4827,0,0.0,1,0,0.0,0.0,0.0
782694,23/08/2017,23/08/2017,936.0,116595.0,35-39,F,29,31,35,29035,7,8.910000086,2,2,0.024108834165662132,1.2728571551428571,22.446688896698625
782706,23/08/2017,23/08/2017,936.0,116597.0,35-39,F,30,32,32,761,0,0.0,1,0,0.0,0.0,0.0
782754,23/08/2017,23/08/2017,936.0,116605.0,35-39,F,26,31,32,6532,1,1.610000014,1,0,0.015309246785058175,1.610000014,0.0
782815,23/08/2017,23/08/2017,936.0,116615.0,40-44,F,10,16,15,11537,3,4.300000191,1,0,0.026003293750541737,1.433333397,0.0
782816,23/08/2017,23/08/2017,936.0,116615.0,40-44,F,10,13,11,12183,3,2.869999945,1,0,0.02462447672986949,0.9566666483333334,0.0
782862,23/08/2017,23/08/2017,936.0,116623.0,35-39,F,64,70,67,5912,1,1.559999943,1,1,0.016914749661705007,1.559999943,64.10256644477326
950068,23/08/2017,23/08/2017,936.0,123438.0,30-34,M,10,12,13,4012,1,1.570000052,1,0,0.024925224327018942,1.570000052,0.0
950078,22/08/2017,22/08/2017,936.0,123440.0,30-34,M,16,22,17,12396,2,3.210000038,2,1,0.016134236850596968,1.605000019,31.152647606292646
950079,22/08/2017,22/08/2017,936.0,123440.0,30-34,M,16,20,22,3142,0,0.0,2,2,0.0,0.0,0.0
950099,22/08/2017,22/08/2017,936.0,123443.0,30-34,M,18,23,23,1120,0,0.0,1,0,0.0,0.0,0.0
950109,22/08/2017,22/08/2017,936.0,123445.0,30-34,M,20,24,22,343,0,0.0,1,1,0.0,0.0,0.0
950170,22/08/2017,22/08/2017,936.0,123455.0,30-34,M,15,19,16,1720,0,0.0,1,1,0.0,0.0,0.0
950179,22/08/2017,22/08/2017,936.0,123457.0,30-34,M,16,22,19,3423,0,0.0,1,1,0.0,0.0,0.0
950182,22/08/2017,22/08/2017,936.0,123457.0,30-34,M,16,20,19,3242,0,0.0,1,0,0.0,0.0,0.0
950183,22/08/2017,22/08/2017,936.0,123457.0,30-34,M,16,22,19,15720,1,1.379999995,1,0,0.006361323155216285,1.379999995,0.0
950200,22/08/2017,22/08/2017,936.0,123460.0,30-34,M,10,13,15,1217,0,0.0,1,1,0.0,0.0,0.0
950224,22/08/2017,22/08/2017,936.0,123464.0,40-44,M,20,21,23,2367,2,2.839999914,1,1,0.08449514152936206,1.419999957,35.21126867189053
950326,22/08/2017,22/08/2017,936.0,123481.0,35-39,M,16,19,22,6607,1,1.320000052,2,0,0.015135462388375966,1.320000052,0.0
950345,23/08/2017,23/08/2017,936.0,123484.0,30-34,M,64,66,65,616,0,0.0,1,0,0.0,0.0,0.0
950452,23/08/2017,23/08/2017,936.0,123502.0,45-49,M,16,22,22,5537,1,1.519999981,1,0,0.018060321473722232,1.519999981,0.0
950463,19/08/2017,19/08/2017,936.0,123504.0,45-49,M,15,19,18,818,0,0.0,1,0,0.0,0.0,0.0
950495,19/08/2017,19/08/2017,936.0,123509.0,45-49,M,21,25,25,1909,1,0.980000019,1,0,0.05238344683080147,0.980000019,0.0
950521,18/08/2017,18/08/2017,936.0,123514.0,30-34,M,21,27,25,351,0,0.0,1,0,0.0,0.0,0.0
950531,19/08/2017,19/08/2017,936.0,123515.0,45-49,M,22,24,26,572,0,0.0,1,0,0.0,0.0,0.0
950537,19/08/2017,19/08/2017,936.0,123516.0,40-44,M,36,41,40,1884,1,1.409999967,1,0,0.05307855626326964,1.409999967,0.0
950550,19/08/2017,19/08/2017,936.0,123519.0,30-34,M,30,35,36,219,0,0.0,1,0,0.0,0.0,0.0
950577,19/08/2017,19/08/2017,936.0,123523.0,30-34,M,32,38,34,540,0,0.0,1,1,0.0,0.0,0.0
950578,19/08/2017,19/08/2017,936.0,123523.0,30-34,M,32,37,37,550,0,0.0,1,0,0.0,0.0,0.0
950595,18/08/2017,18/08/2017,936.0,123526.0,30-34,M,26,30,31,465,0,0.0,1,0,0.0,0.0,0.0
950609,18/08/2017,18/08/2017,936.0,123528.0,30-34,M,29,31,35,1761,0,0.0,1,1,0.0,0.0,0.0
950629,23/08/2017,23/08/2017,936.0,123532.0,30-34,M,65,67,68,152,0,0.0,1,1,0.0,0.0,0.0
950631,23/08/2017,23/08/2017,936.0,123532.0,30-34,M,65,70,70,152,0,0.0,1,1,0.0,0.0,0.0
950649,23/08/2017,23/08/2017,936.0,123535.0,30-34,M,64,67,70,429,0,0.0,1,0,0.0,0.0,0.0
950745,18/08/2017,18/08/2017,936.0,123551.0,30-34,M,29,32,31,1514,0,0.0,2,2,0.0,0.0,0.0
950770,18/08/2017,18/08/2017,936.0,123555.0,30-34,M,28,31,30,7780,3,4.329999924,2,2,0.038560411311053984,1.443333308,46.18937725413225
950772,18/08/2017,18/08/2017,936.0,123556.0,35-39,M,28,30,33,460,0,0.0,1,0,0.0,0.0,0.0
950773,18/08/2017,18/08/2017,936.0,123556.0,35-39,M,28,29,32,471,0,0.0,1,0,0.0,0.0,0.0
950776,18/08/2017,18/08/2017,936.0,123556.0,35-39,M,28,29,32,2633,1,1.070000052,1,0,0.0379794910748196,1.070000052,0.0
950787,18/08/2017,18/08/2017,936.0,123558.0,30-34,M,27,32,30,199,0,0.0,1,0,0.0,0.0,0.0
950808,22/08/2017,22/08/2017,936.0,123562.0,35-39,M,32,33,38,398,0,0.0,1,0,0.0,0.0,0.0
950839,22/08/2017,22/08/2017,936.0,123567.0,30-34,M,24,29,25,246,0,0.0,2,2,0.0,0.0,0.0
950878,19/08/2017,19/08/2017,936.0,123573.0,40-44,M,10,11,15,2967,1,1.5,1,1,0.03370407819346141,1.5,66.66666666666667
950969,19/08/2017,19/08/2017,936.0,123588.0,45-49,M,36,38,40,255,0,0.0,1,0,0.0,0.0,0.0
951021,19/08/2017,19/08/2017,936.0,123597.0,30-34,F,7,13,9,457,0,0.0,1,1,0.0,0.0,0.0
951033,19/08/2017,19/08/2017,936.0,123599.0,30-34,F,10,13,13,5517,1,1.230000019,1,0,0.018125793003443903,1.230000019,0.0
951035,19/08/2017,19/08/2017,936.0,123599.0,30-34,F,10,15,12,1539,0,0.0,1,1,0.0,0.0,0.0
951043,19/08/2017,19/08/2017,936.0,123601.0,30-34,F,16,22,17,3189,0,0.0,1,0,0.0,0.0,0.0
951045,19/08/2017,19/08/2017,936.0,123601.0,30-34,F,16,20,21,3348,0,0.0,1,0,0.0,0.0,0.0
951046,19/08/2017,19/08/2017,936.0,123601.0,30-34,F,16,18,17,20050,4,4.659999847,4,1,0.019950124688279305,1.16499996175,21.459228172373802
951102,19/08/2017,19/08/2017,936.0,123611.0,45-49,M,16,18,19,2254,0,0.0,1,0,0.0,0.0,0.0
951105,19/08/2017,19/08/2017,936.0,123611.0,45-49,M,16,20,21,5894,1,1.539999962,1,1,0.0169664065151001,1.539999962,64.93506653735878
951133,18/08/2017,18/08/2017,936.0,123616.0,35-39,M,16,21,19,9948,2,2.720000029,2,0,0.02010454362685967,1.3600000145,0.0
951202,18/08/2017,18/08/2017,936.0,123627.0,45-49,F,26,29,28,5307,3,4.289999962,2,1,0.05652911249293386,1.4299999873333331,23.310023516499044
951225,18/08/2017,18/08/2017,936.0,123631.0,35-39,F,22,28,28,4621,2,3.25,1,1,0.04328067517853278,1.625,30.76923076923077
951270,18/08/2017,18/08/2017,936.0,123639.0,35-39,F,18,21,19,784,0,0.0,1,1,0.0,0.0,0.0
951282,18/08/2017,18/08/2017,936.0,123641.0,35-39,F,16,22,17,5775,1,1.580000043,1,1,0.017316017316017316,1.580000043,63.291137518026
951285,19/08/2017,19/08/2017,936.0,123641.0,35-39,F,16,20,20,9297,2,2.619999886,2,1,0.021512315800795954,1.309999943,38.16794059204016
951294,19/08/2017,19/08/2017,936.0,123643.0,35-39,F,15,16,17,699,0,0.0,1,0,0.0,0.0,0.0
951305,19/08/2017,19/08/2017,936.0,123644.0,35-39,F,10,12,13,1104,0,0.0,1,0,0.0,0.0,0.0
951334,18/08/2017,18/08/2017,936.0,123649.0,30-34,F,64,70,69,3717,1,1.539999962,1,0,0.026903416733925208,1.539999962,0.0
951391,19/08/2017,19/08/2017,936.0,123659.0,30-34,F,28,29,33,2879,1,1.590000033,2,2,0.03473428273706148,1.590000033,125.78616091135642
951392,20/08/2017,20/08/2017,936.0,123659.0,30-34,F,28,31,32,2749,1,1.389999986,1,0,0.036376864314296105,1.389999986,0.0
951400,21/08/2017,21/08/2017,936.0,123660.0,45-49,F,10,12,15,24028,9,12.39000034,2,0,0.03745630098218745,1.3766667044444445,0.0
951402,21/08/2017,21/08/2017,936.0,123661.0,30-34,F,29,32,31,1118,0,0.0,1,1,0.0,0.0,0.0
951413,21/08/2017,21/08/2017,936.0,123662.0,30-34,F,26,29,27,1083,0,0.0,2,1,0.0,0.0,0.0
951420,21/08/2017,21/08/2017,936.0,123664.0,30-34,F,27,33,32,843,0,0.0,1,0,0.0,0.0,0.0
951444,21/08/2017,21/08/2017,936.0,123668.0,30-34,F,25,28,26,2983,1,0.970000029,1,0,0.03352329869259135,0.970000029,0.0
951448,22/08/2017,22/08/2017,936.0,123668.0,30-34,F,25,30,28,696,0,0.0,1,0,0.0,0.0,0.0
951462,21/08/2017,21/08/2017,936.0,123671.0,45-49,F,16,20,19,7589,2,3.150000095,1,1,0.02635393332454869,1.5750000475,31.74603078861177
951464,21/08/2017,21/08/2017,936.0,123671.0,45-49,F,16,17,21,20997,10,11.94999981,1,0,0.0476258513120922,1.194999981,0.0
951465,21/08/2017,21/08/2017,936.0,123671.0,45-49,F,16,18,17,4617,1,1.360000014,1,0,0.021659085986571368,1.360000014,0.0
951498,21/08/2017,21/08/2017,936.0,123677.0,45-49,F,20,22,21,259,0,0.0,1,0,0.0,0.0,0.0
951508,21/08/2017,21/08/2017,936.0,123678.0,30-34,F,18,21,22,1134,0,0.0,1,0,0.0,0.0,0.0
951542,20/08/2017,20/08/2017,936.0,123684.0,40-44,F,27,32,28,357,0,0.0,1,0,0.0,0.0,0.0
951607,20/08/2017,20/08/2017,936.0,123695.0,40-44,F,10,15,15,848,0,0.0,1,1,0.0,0.0,0.0
951608,20/08/2017,20/08/2017,936.0,123695.0,40-44,F,10,15,13,3149,1,1.480000019,1,0,0.031756113051762465,1.480000019,0.0
951641,20/08/2017,20/08/2017,936.0,123700.0,40-44,F,2,4,7,87,0,0.0,1,1,0.0,0.0,0.0
951677,20/08/2017,20/08/2017,936.0,123706.0,35-39,F,27,28,31,2563,1,1.480000019,1,0,0.03901677721420211,1.480000019,0.0
951692,21/08/2017,21/08/2017,936.0,123709.0,35-39,F,10,15,14,1107,0,0.0,1,0,0.0,0.0,0.0
951715,20/08/2017,20/08/2017,936.0,123713.0,45-49,F,64,65,65,10677,5,7.269999981,1,0,0.04682963379226374,1.4539999961999999,0.0
951756,20/08/2017,20/08/2017,936.0,123720.0,35-39,F,22,25,26,2189,1,0.409999996,1,0,0.04568296025582458,0.409999996,0.0
951779,20/08/2017,20/08/2017,936.0,123723.0,45-49,F,27,32,29,3277,2,2.680000067,1,0,0.061031431187061336,1.3400000335,0.0
951782,24/08/2017,24/08/2017,936.0,123724.0,45-49,F,26,30,29,781,0,0.0,1,0,0.0,0.0,0.0
951810,24/08/2017,24/08/2017,936.0,123729.0,35-39,F,16,17,22,2226,0,0.0,1,0,0.0,0.0,0.0
951812,29/08/2017,29/08/2017,936.0,123729.0,35-39,F,16,18,18,16274,4,6.079999924,2,0,0.02457908320019663,1.519999981,0.0
951837,29/08/2017,29/08/2017,936.0,123733.0,45-49,F,20,23,23,2077,1,1.50999999,1,1,0.04814636494944632,1.50999999,66.22516600149116
951853,29/08/2017,29/08/2017,936.0,123736.0,30-34,F,20,23,25,529,0,0.0,0,0,0.0,0.0,0.0
951854,25/08/2017,25/08/2017,936.0,123736.0,30-34,F,20,26,25,487,0,0.0,1,0,0.0,0.0,0.0
951856,25/08/2017,25/08/2017,936.0,123736.0,30-34,F,20,23,21,4626,2,2.099999905,2,0,0.043233895373973194,1.0499999525,0.0
951941,25/08/2017,25/08/2017,936.0,123750.0,30-34,F,28,33,34,2764,1,1.559999943,1,1,0.0361794500723589,1.559999943,64.10256644477326
952001,25/08/2017,25/08/2017,936.0,123760.0,45-49,F,10,12,13,5447,2,2.960000038,1,0,0.03671745915182669,1.480000019,0.0
952031,25/08/2017,25/08/2017,936.0,123765.0,40-44,F,16,17,17,28169,8,12.36999989,1,1,0.028400014200007102,1.54624998625,8.084074445371721
952080,29/08/2017,29/08/2017,936.0,123774.0,40-44,F,27,30,30,415,0,0.0,1,0,0.0,0.0,0.0
952100,29/08/2017,29/08/2017,936.0,123777.0,35-39,F,29,31,30,810,0,0.0,1,1,0.0,0.0,0.0
1121091,28/08/2017,28/08/2017,1178.0,144531.0,30-34,M,10,11,15,1194718,141,254.049996,28,14,0.011801948242179327,1.8017730212765957,5.510726321759123
1121092,28/08/2017,28/08/2017,1178.0,144531.0,30-34,M,10,12,11,637648,67,122.4,13,5,0.010507364564775551,1.826865671641791,4.084967320261438
1121094,28/08/2017,28/08/2017,1178.0,144531.0,30-34,M,10,16,15,24362,0,0.0,1,1,0.0,0.0,0.0
1121095,28/08/2017,28/08/2017,1178.0,144531.0,30-34,M,10,16,12,459690,50,86.33000112,5,2,0.010876895299005852,1.7266000224000002,2.3166917341052384
1121096,28/08/2017,28/08/2017,1178.0,144531.0,30-34,M,10,11,16,750060,86,161.9099991,11,2,0.01146574940671413,1.8826744081395348,1.235254160408429
1121097,29/08/2017,29/08/2017,1178.0,144532.0,30-34,M,15,18,18,30068,1,1.820000052,1,0,0.0033257948649727284,1.820000052,0.0
1121098,29/08/2017,29/08/2017,1178.0,144532.0,30-34,M,15,18,21,1267550,123,236.7699986,24,10,0.009703759220543567,1.924959338211382,4.223508070756056
1121100,29/08/2017,29/08/2017,1178.0,144532.0,30-34,M,15,20,17,3052003,340,639.9499981,60,17,0.011140224960460392,1.8822058767647059,2.6564575436319546
1121101,28/08/2017,28/08/2017,1178.0,144532.0,30-34,M,15,17,21,29945,1,1.590000033,2,1,0.0033394556687259976,1.590000033,62.89308045567821
1121102,25/08/2017,25/08/2017,1178.0,144532.0,30-34,M,15,18,20,357856,30,52.97000015,7,3,0.008383260305821335,1.7656666716666665,5.663583144241317
1121104,25/08/2017,25/08/2017,1178.0,144533.0,30-34,M,16,20,20,2080666,202,360.1500015,40,21,0.009708429896965683,1.7829207995049503,5.830903765802151
1121105,26/08/2017,26/08/2017,1178.0,144533.0,30-34,M,16,22,19,145999,9,16.5200001,5,2,0.006164425783738245,1.8355555666666667,12.106537456982219
1121107,26/08/2017,26/08/2017,1178.0,144533.0,30-34,M,16,17,19,32616,1,1.539999962,2,0,0.00306597988717194,1.539999962,0.0
1121108,26/08/2017,26/08/2017,1178.0,144533.0,30-34,M,16,20,18,984521,95,163.8999972,26,14,0.00964936248185666,1.7252631284210527,8.54179392261759
1121110,26/08/2017,26/08/2017,1178.0,144534.0,30-34,M,18,20,22,880814,123,210.3600006,6,2,0.013964355698251843,1.7102439073170732,0.9507510906519744
1121111,26/08/2017,26/08/2017,1178.0,144534.0,30-34,M,18,19,21,182452,20,35.73000026,4,1,0.010961787209786683,1.786500013,2.798768521475516
1121113,27/08/2017,27/08/2017,1178.0,144534.0,30-34,M,18,24,24,894911,120,215.8399994,7,4,0.013409154653367766,1.7986666616666667,1.8532246159744938
1121114,27/08/2017,27/08/2017,1178.0,144534.0,30-34,M,18,23,23,31349,2,3.800000072,1,0,0.006379788828989761,1.900000036,0.0
1121115,26/08/2017,26/08/2017,1178.0,144535.0,30-34,M,19,21,21,410310,55,96.80000055,3,0,0.01340449903731325,1.76000001,0.0
1121116,26/08/2017,26/08/2017,1178.0,144535.0,30-34,M,19,20,24,572450,89,157.329998,7,4,0.015547209363263169,1.7677527865168539,2.5424267786490407
1121117,26/08/2017,26/08/2017,1178.0,144535.0,30-34,M,19,24,25,98759,15,26.56999946,1,1,0.015188489150355918,1.7713332973333331,3.763643283115069
1121119,25/08/2017,25/08/2017,1178.0,144535.0,30-34,M,19,21,22,345371,54,93.08999991,7,3,0.015635360235804394,1.7238888872222222,3.2226877246754957
1121121,25/08/2017,25/08/2017,1178.0,144536.0,30-34,M,20,22,25,323899,46,78.9200002,5,1,0.014201958017777148,1.7156521782608696,1.2671059268446376
1121122,25/08/2017,25/08/2017,1178.0,144536.0,30-34,M,20,21,25,399199,58,103.1500002,3,0,0.014529094511759799,1.7784482793103447,0.0
1121123,25/08/2017,25/08/2017,1178.0,144536.0,30-34,M,20,24,22,171202,22,36.53000021,3,1,0.01285031716919195,1.6604545549999998,2.7374760313476605
1121124,26/08/2017,26/08/2017,1178.0,144536.0,30-34,M,20,26,24,128386,15,28.85000002,2,1,0.011683516894365429,1.9233333346666666,3.466204503662943
1121125,26/08/2017,26/08/2017,1178.0,144536.0,30-34,M,20,26,24,1034284,152,257.7099986,20,9,0.01469615695495628,1.6954605171052632,3.4922975627225044
1121126,26/08/2017,26/08/2017,1178.0,144536.0,30-34,M,20,21,24,45923,5,7.220000148,2,0,0.010887790431809768,1.4440000296,0.0
1121127,26/08/2017,26/08/2017,1178.0,144537.0,30-34,M,21,23,22,40873,4,7.899999976,2,1,0.009786411567538473,1.974999994,12.658227886556642
1121128,26/08/2017,26/08/2017,1178.0,144537.0,30-34,M,21,26,22,286553,34,62.06000042,2,1,0.01186516979406951,1.82529413,1.6113438498748884
1121129,28/08/2017,28/08/2017,1178.0,144537.0,30-34,M,21,25,25,20618,1,2.099999905,2,1,0.004850130953535745,2.099999905,47.619049773242736
1121131,28/08/2017,28/08/2017,1178.0,144537.0,30-34,M,21,27,25,83591,7,14.14000046,2,2,0.008374107260350995,2.0200000657142856,14.144271109875199
1121132,21/08/2017,21/08/2017,1178.0,144537.0,30-34,M,21,23,27,114923,12,23.73000026,4,2,0.010441774057412354,1.9775000216666667,8.42814992872655
1121133,21/08/2017,21/08/2017,1178.0,144538.0,30-34,M,22,25,23,25002,1,1.710000038,1,0,0.003999680025597952,1.710000038,0.0
1121134,21/08/2017,21/08/2017,1178.0,144538.0,30-34,M,22,27,28,68905,5,9.440000057,1,0,0.007256367462448299,1.8880000114000002,0.0
1121136,21/08/2017,21/08/2017,1178.0,144538.0,30-34,M,22,26,26,169588,16,27.79999924,1,0,0.00943462980871288,1.7374999525,0.0
1121138,21/08/2017,21/08/2017,1178.0,144538.0,30-34,M,22,26,24,328991,35,67.65000057,5,2,0.010638588897568626,1.9328571591428572,2.9563931753858963
1121141,21/08/2017,21/08/2017,1178.0,144539.0,30-34,M,23,29,27,23198,2,2.980000019,1,0,0.008621432882145013,1.4900000095,0.0
1121142,21/08/2017,21/08/2017,1178.0,144539.0,30-34,M,23,24,27,26890,2,3.24000001,1,0,0.007437709185570845,1.620000005,0.0
1121143,21/08/2017,21/08/2017,1178.0,144539.0,30-34,M,23,28,27,221695,31,52.26000011,5,2,0.013983175082884144,1.6858064551612904,3.827018744336547
1121152,20/08/2017,20/08/2017,1178.0,144541.0,30-34,M,24,29,28,88443,7,13.0400002,1,1,0.007914702124532184,1.8628571714285713,7.668711538823443
1121153,20/08/2017,20/08/2017,1178.0,144541.0,30-34,M,24,27,30,187856,23,38.38999975,5,1,0.012243420492291969,1.6691304239130436,2.6048450286848466
1121164,19/08/2017,19/08/2017,1178.0,144545.0,30-34,M,25,31,30,570699,80,138.7699997,9,2,0.014017897350442177,1.73462499625,1.4412336991595454
1121167,19/08/2017,19/08/2017,1178.0,144545.0,30-34,M,25,29,31,1063508,145,260.3800013,23,7,0.013634124049842596,1.7957241468965517,2.688378510273861
1121168,19/08/2017,19/08/2017,1178.0,144545.0,30-34,M,25,27,28,50523,6,8.549999952,1,0,0.011875779348019715,1.424999992,0.0
1121172,20/08/2017,20/08/2017,1178.0,144547.0,30-34,M,26,30,28,87935,9,15.63000023,1,0,0.010234832546767499,1.7366666922222223,0.0
1121173,20/08/2017,20/08/2017,1178.0,144547.0,30-34,M,26,31,32,278225,33,60.19999957,3,0,0.011860903944649115,1.8242424112121214,0.0
1121175,20/08/2017,20/08/2017,1178.0,144547.0,30-34,M,26,28,29,209461,20,34.19000006,1,0,0.009548316870443663,1.709500003,0.0
1121177,20/08/2017,20/08/2017,1178.0,144547.0,30-34,M,26,28,29,26316,2,3.24000001,3,0,0.007599939200486396,1.620000005,0.0
1121181,20/08/2017,20/08/2017,1178.0,144549.0,30-34,M,27,32,29,41030,3,5.140000105,2,1,0.0073117231294175,1.7133333683333334,19.455252520855733
1121182,20/08/2017,20/08/2017,1178.0,144549.0,30-34,M,27,28,33,876671,120,216.5599982,22,4,0.013688145267723011,1.8046666516666667,1.8470631849127896
1121183,21/08/2017,21/08/2017,1178.0,144549.0,30-34,M,27,32,29,399392,53,93.07000041,5,0,0.013270170659402291,1.7560377435849057,0.0
1121184,22/08/2017,22/08/2017,1178.0,144549.0,30-34,M,27,31,29,283858,30,56.05999923,1,0,0.01056866461399714,1.8686666410000001,0.0
1121185,23/08/2017,23/08/2017,1178.0,144549.0,30-34,M,27,28,29,260699,31,54.09999871,5,2,0.011891108136203055,1.7451612487096775,3.69685775913025
1121193,23/08/2017,23/08/2017,1178.0,144552.0,30-34,M,28,34,29,57781,5,7.800000072,2,1,0.008653363562416711,1.5600000144,12.820512702169626
1121195,23/08/2017,23/08/2017,1178.0,144552.0,30-34,M,28,34,33,38757,3,5.220000029,1,0,0.007740537193281214,1.7400000096666668,0.0
1121196,23/08/2017,23/08/2017,1178.0,144552.0,30-34,M,28,29,29,1392288,206,358.5500029,31,7,0.014795789376910524,1.740533994660194,1.9523078910564975
1121197,23/08/2017,23/08/2017,1178.0,144552.0,30-34,M,28,30,32,1109387,159,280.9899995,13,2,0.014332239335777326,1.7672327012578617,0.7117691033698158
1121202,28/08/2017,28/08/2017,1178.0,144554.0,30-34,M,29,32,34,581281,65,115.1200008,10,5,0.011182199314961266,1.7710769353846154,4.343293923952093
1121203,23/08/2017,23/08/2017,1178.0,144554.0,30-34,M,29,35,33,1048861,128,219.770002,22,8,0.012203714314861551,1.716953140625,3.6401692347438757
1121205,23/08/2017,23/08/2017,1178.0,144554.0,30-34,M,29,32,30,297452,30,52.01999986,4,1,0.010085660879738579,1.7339999953333334,1.9223375676495051
1121206,23/08/2017,23/08/2017,1178.0,144554.0,30-34,M,29,34,31,227925,22,35.30999994,22,12,0.009652297905012614,1.6049999972727271,33.98470693965116
1121207,23/08/2017,23/08/2017,1178.0,144554.0,30-34,M,29,34,31,374175,38,63.32000101,8,3,0.010155675820137636,1.6663158160526315,4.737839469595422
1121211,23/08/2017,23/08/2017,1178.0,144556.0,30-34,M,30,32,31,223586,32,54.24000037,1,0,0.014312166235810829,1.6950000115625,0.0
1121213,22/08/2017,22/08/2017,1178.0,144556.0,30-34,M,30,31,35,283170,39,65.22999996,2,1,0.013772645407352473,1.6725641015384616,1.533036947130484
1121215,22/08/2017,22/08/2017,1178.0,144556.0,30-34,M,30,31,34,41636,3,4.210000038,1,0,0.00720530310308387,1.4033333460000001,0.0
1121216,22/08/2017,22/08/2017,1178.0,144556.0,30-34,M,30,32,34,198658,30,48.60999978,8,1,0.01510132992378862,1.6203333260000001,2.0571898879362633
